id,name,grade,description,code,eftId,genderNum,quality,baseAttack,attackGrow,baseDefense,defendGrow,baseHp,hpGrow,baseMagic,mpGrow,geniusMagicType,spiritToRecruit,relationName1,relationDescription1,karma1DemandId,relationName2,relationDescription2,karma2DemandId,relationName3,relationDescription3,karma3DemandId,relationName4,relationDescription4,karma4DemandId,relationName5,relationDescription5,karma5DemandId,relationName6,relationDescription6,karma6DemandId,relationName7,relationDescription7,karma7DemandId,relationName8,relationDescription8,karma8DemandId,maxJueweiDressLevel,compelPrice,cardMeritNum,spiritMeritNum,decomposeRende,decomposeSpiritRende,arcaneTalentId1,arcaneTalentId2,arcaneTalentId3,arcaneTalentId4,arcaneTalentId5,arcaneTalentId6,arcaneTalentId7,arcaneTalentId8,arcaneTalentId9,arcaneTalentId10,arcaneTalentId11,arcaneTalentId12,arcaneTalentId13,arcaneTalentId14,arcaneTalentId15,armType,armCode,compatibility,camp,campNum,dialogue,dub,acquire,showMultiMifa,type,attackSpeed,attackRange,tfAttackEc,canAwake,awakeLevel1,awakeGrade1,awakeAttackGrow1,awakePowerGrow1,awakeMilitaryGrow1,awakeDefendGrow1,AwakeGeniusMagicType1,awakeTalent1,awakeLevel2,awakeGrade2,awakeAttackGrow2,awakePowerGrow2,awakeMilitaryGrow2,awakeDefendGrow2,AwakeGeniusMagicType2,awakeTalent2,awakeLevel3,awakeGrade3,awakeAttackGrow3,awakePowerGrow3,awakeMilitaryGrow3,awakeDefendGrow3,AwakeGeniusMagicType3,awakeTalent3,awakeLevel4,awakeGrade4,awakeAttackGrow4,awakePowerGrow4,awakeMilitaryGrow4,awakeDefendGrow4,AwakeGeniusMagicType4,awakeTalent4,yuanShenMaxLevel,mingGeMaxLevel,evolutionToAwark1,evolutionToAwark2,evolutionToAwark3,evolutionToAwark4,ascendingStarMagicUnlockLevel,globalTalentIds,isDanjiang,hasEvolved,gradeNeedStr1,gradeNeedStr2,gradeNeedStr3,gradeNeedStr4,gradeNeedStr5,gradeNeedStr6,gradeNeedStr7,gradeNeedStr8,gradeNeedStr9,gradeNeedStr10,gradeNeedStr11,gradeNeedStr12,gradeNeedStr13,gradeNeedStr14,gradeNeedStr15,karma1DemandTypeInt,karma2DemandTypeInt,karma3DemandTypeInt,karma4DemandTypeInt,karma5DemandTypeInt,karma6DemandTypeInt,awakeNeedStr1,awakeNeedStr2,awakeNeedStr3,awakeNeedStr4,yuanShenNeedStr0,yuanShenNeedStr1,yuanShenNeedStr2,yuanShenNeedStr3,yuanShenNeedStr4,yuanShenNeedStr5,yuanShenNeedStr6,yuanShenNeedStr7,yuanShenTalent0,yuanShenTalent1,yuanShenTalent2,yuanShenTalent3,yuanShenTalent4,yuanShenTalent5,yuanShenTalent6,yuanShenTalent7,mingGeNeedStr0,mingGeNeedStr1,mingGeNeedStr2,mingGeNeedStr3,mingGeNeedStr4,mingGeNeedStr5,mingGeNeedStr6,mingGeNeedStr7,mingGeTalent0,mingGeTalent1,mingGeTalent2,mingGeTalent3,mingGeTalent4,mingGeTalent5,mingGeTalent6,mingGeTalent7,karma7DemandTypeInt,karma8DemandTypeInt,
15021,月咏,42,女神特工,friend174,friend174,1,5,1060,53.0,740,37.0,3040,152.0,1780,89.0,20120,400,女神特工,月咏身为女神特工，威力+30%,0,阿波罗登月服,装备#30104#，军力+30%,30104,女王之鞭,装备#30044#，攻击+30%,30044,潜水头盔,装备#30144#，防御+30%,30144,姐妹同心,与#15023#齐上阵，受到技能伤害-15%,15023,Ⅴ型光芒核心,装备统御核心#20087#，军力+30%,20087,,,,,,,300,90000,72000,180,3500,8,226,106,86,80767,1855,1905,1859,80686,80226,1859,1909,1952,559,533,565,2,army001,55,古,4,善作者不必善成，善始者不必善终,,10|18|7|9:70:451,合纵破敌6;望诸军神6,0,1,22,100,3,2,46,64.0,106.0,152.0,37.0,20604,,3,50,75.0,124.0,152.0,37.0,20605,,5,55,90.0,148.0,182.0,44.0,20815,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81266;81240,1105,1405,1205,1005,1305,628,81461,0,0,
15023,春,42,女神特工,friend176,friend176,1,5,1340,67.0,640,32.0,2380,119.0,2040,102.0,20236,400,女神特工,春身为女神特工，威力+30%,0,正义联盟战甲,装备#30101#，军力+30%,30101,电磁步枪,装备#30038#，攻击+30%,30038,防爆头盔,装备#30133#，防御+30%,30133,姐妹同心,与#15021#齐上阵，受到技能伤害-15%,15021,Ⅴ型光芒核心,装备统御核心#20087#，军力+30%,20087,,,,,,,300,90000,72000,180,3500,8,206,106,86,80767,1855,1905,1859,80606,80226,1859,1909,1952,559,533,565,1,army004,50,古,4,求上者得中，求中者得下，求下者必败。,,13|18|7|9:70:451,田忌赛马6;围魏救赵6,1,4,22,50,3,2,46,78.0,121.0,119.0,32.0,20606,,3,50,90.0,137.0,119.0,32.0,20607,,5,55,108.0,164.0,142.0,38.0,20816,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81266,1105,1405,1205,1005,1305,628,81461,0,0,
15025,希普娜,36,女神特工,friend178,,1,5,960,48.0,700,35.0,2260,113.0,1640,82.0,20111,400,女神特工,希普娜身为女神特工，威力+30%,0,黑豹重型战服,装备#30088#，军力+30%,30088,连发霰弹枪,装备#30031#，攻击+30%,30031,Ⅳ型星辰核心，Ⅳ型光芒核心,装备毁灭核心#20071#、#20068#，防御+30%,20068，20071,正义联盟,与#15026#，#15027#齐上阵，受控几率-25%,15026，15027,姐妹同心,与#15032#齐上阵，基础连携率+25%,15032,,,,,,,300,90000,72000,180,3000,7,26,106,86,80767,1855,1905,1859,80406,80226,1859,1909,1952,559,533,565,2,army001,125,正义,1,汉贼不两立，王业不偏安！,,33,昭烈仁王6;激将法6,2,3,22,240,4,1,42,64.0,109.0,113.0,35.0,20611,,2,46,75.0,127.0,113.0,35.0,20612,,3,50,86.0,145.0,113.0,35.0,20613,,5,55,103.0,174.0,135.0,42.0,20818,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,2,1,1,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81307,1105,1405,1205,1005,1305,628,81461,0,0,
15026,萨米基娜,36,女神特工,friend179,,1,5,1040,52.0,580,29.0,2300,115.0,1680,84.0,20108,400,女神特工,萨米基娜身为女神特工，威力+30%,0,飞虎重型战服,装备#30089#，军力+30%,30089,激光手炮,装备#30029#，攻击+30%,30029,Ⅳ型流云核心，Ⅳ型风鸣核心,装备毁灭核心#20069#、#20070#，防御+30%,20069，20070,秩序联盟,与#15025#，#15027#齐上阵，受控几率-25%,15025，15027,姐妹同心,与#15032#齐上阵，军力+30%,15032,,,,,,,300,90000,72000,180,3000,7,246,106,86,80767,1855,1905,1859,80366，80286,80226,1859,1909,1952,559,533,565,0,army007,25,秩序,0,对酒当歌，人生几何，周公吐哺，天下归心,,33,太祖武王6;天下归心6,3,5,22,80,4,1,42,69.0,109.0,115.0,29.0,20614,,2,46,80.0,127.0,115.0,29.0,20615,,3,50,91.0,145.0,115.0,29.0,20616,,5,55,109.0,174.0,138.0,34.0,20819,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,2,1,1,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80546,1105,1405,1205,1005,1305,628,81461,0,0,
15027,巴巴托斯,36,女神特工,friend180,,1,5,1160,58.0,560,28.0,2040,102.0,1760,88.0,20237,400,女神特工,巴巴托斯身为女神特工，威力+30%,0,Ⅳ型暗夜核心，Ⅳ型末日核心,装备统御核心#20072#、#20073#，军力+30%,20072，20073,双管猎枪,装备#30032#，攻击+30%,30032,红星S8,装备座驾#60022#，防御+30%,60022,复仇联盟,与#15025#，#15026#齐上阵，受控几率-25%,15025，15026,姐妹同心,与#15032#齐上阵，军力+30%,15032,,,,,,,300,90000,72000,180,3000,7,226,106,86,80767,1855,1905,1859,80146，80166,80226,1859,1909,1952,559,533,565,1,army004,75,复仇,2,继父兄遗志，定要让这天焕然一新,,33|7|9:70:451,守御吴王6;制衡江东6,1,4,22,50,4,1,42,75.0,112.0,102.0,28.0,20617,,2,46,86.0,130.0,102.0,28.0,20618,,3,50,98.0,146.0,102.0,28.0,20619,,5,55,117.0,175.0,122.0,33.0,20820,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,2,3,6,1,1,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80686,1105,1405,1205,1005,1305,628,81461,0,0,
15031,艾米莉安,36,女神特工,friend184,,1,5,1040,52.0,580,29.0,2300,115.0,1680,84.0,20239,400,女神特工,艾米莉安身为女神特工，威力+30%,0,狮王重型战服,装备#30096#，军力+30%,30096,双管猎枪,装备#30032#，攻击+30%,30032,战神S1,装备座驾#60024#，防御+30%,60024,复仇联盟,与#15012#齐上阵，攻击+30%,15012,Ⅴ型流云核心,装备毁灭核心#20085#，军力+30%,20085,,,,,,,300,90000,72000,180,3000,7,206,106,86,80767,1855,1905,1859,80426,80226,1859,1909,1952,559,533,565,0,army007,75,复仇,2,父亲在上，魂佑江东;公瑾在旁，智定天下,,16,小霸王6;龙精虎猛6,0,1,22,100,4,1,42,69.0,109.0,115.0,29.0,20620,,2,46,80.0,127.0,115.0,29.0,20621,,3,50,91.0,145.0,115.0,29.0,20622,,5,55,109.0,174.0,138.0,34.0,20821,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,6,1,2,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80106,1105,1405,1205,1005,1305,628,81461,0,0,
15032,舞,36,女神特工,friend205,hongyan248,1,5,960,48.0,500,25.0,2400,120.0,1880,94.0,20114,400,女神特工,舞身为女神特工，威力+30%,0,上校帽,装备#30129#，军力+30%,30129,电弧剑,装备#30056#，攻击+30%,30056,Ⅳ型光芒核心，Ⅳ型落霞核心,装备毁灭核心#20071#、统御核心#20075#，防御+30%,20071，20075,姐妹同心,与#15033#，#15031#齐上阵，威力+30%,15033，15031,姐妹同心,与#15043#齐上阵，攻击+30%,15043,,,,,,,300,90000,72000,180,3000,7,226,106,86,80767,1855,1905,1859,80606,80226,1859,1909,1952,559,533,565,1,army004,55,古,4,天下大势，合久必分，分久必合。,,9:11:999,口诛笔伐6;述史人6,2,3,22,240,4,1,42,63.0,124.0,120.0,25.0,20623,,2,46,73.0,144.0,120.0,25.0,20624,,3,50,83.0,164.0,120.0,25.0,20625,,5,55,99.0,196.0,144.0,30.0,20822,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,2,1,1,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80326;81188,1105,1405,1205,1005,1305,628,81461,0,0,
15033,今明,46,女神特工,friend170,friend170,1,5,1120,56.0,660,33.0,2820,141.0,2820,141.0,20117,400,女神特工,今明身为女神特工，威力+30%,0,蝙蝠骑士套装,装备#30102#，军力+30%,30102,电弧剑,装备#30056#，攻击+35%,30056,幻彩,装备座驾#60027#，防御+30%,60027,正义联盟,与#15084#齐上阵，威力+35%,15084,Ⅴ型星辰核心,装备毁灭核心#20084#，攻击+35%,20084,,,,,,,300,90000,72000,180,4000,10,226,106,86,80767,1855,1905,1859,80586,80226,1859,1909,1952,559,533,565,1,army004,130,正义,1,臣定当鞠躬尽瘁死而后已,,9:5:15,阵前高论6;火烧博望6,1,4,22,50,2,3,50,65.0,163.0,141.0,33.0,20626,,5,55,78.0,195.0,169.0,39.0,20823,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:960,100:1440,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,6,1,2,7:40216:8,7:40223:12,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81214,1105,1405,1205,1005,1305,628,81461,0,0,
15038,米迦勒,42,女神特工,friend168,friend168,1,5,900,45.0,600,30.0,3000,150.0,2400,120.0,20115,400,女神特工,米迦勒身为女神特工，威力+30%,0,北斗防护服,装备#30092#，军力+30%,30092,女神爱心锯,装备#30064#，攻击+30%,30064,上将帽,装备#30142#，防御+30%,30142,姐妹同心,与#15039#，#15033#齐上阵，攻击+35%,15039，15033,Ⅴ型星陨核心,装备守护核心#20100#，攻击+30%,20100,,,,,,,300,90000,72000,180,3500,8,246,106,86,80767,1855,1905,1859,80246,80226,1859,1909,1952,559,533,565,0,army007,60,古,4,敌未灭，臣何以家为？,,18|33,武穆贤王6;精忠报国6,0,1,22,100,3,2,46,54.0,142.0,150.0,30.0,20635,,3,50,62.0,166.0,150.0,30.0,20636,,5,55,74.0,199.0,180.0,36.0,20829,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80326;80426,1105,1405,1205,1005,1305,628,81461,0,0,
15039,叶卡捷琳娜,55,女神特工,friend268,hongyan669,1,5,1380,69.0,920,46.0,3660,183.0,2760,138.0,20116,400,女神特工,叶卡捷琳娜身为女神特工，威力+35%,0,正义联盟战甲,装备#30101#，军力+35%,30101,RPG火箭筒,装备#30050#，攻击+35%,30050,兔女神之冠,装备#30146#，攻击+35%,30146,姐妹同心,与#15038#，#15033#齐上阵，攻击+35%,15038，15033,Ⅴ型飞星核心，Ⅴ型星辰核心,装备毁灭核心#20082#，#20084#，攻击+35%,20082，20084,,,,,,,300,90000,72000,180,5000,12,226,106,86,80767,1855,1905,1859,80246,80226,1859,1909,1952,559,533,565,2,army001,50,古,4,逆其根，则伐其本，坏其真矣。,,18|33,乘龙升天6;仙人授道6,2,3,22,240,2,4,60,92.0,171.0,221.0,52.0,20637,,5,65,110.0,205.0,265.0,62.0,20830,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:1920,100:2880,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:16,7:40223:24,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80306;80586,1105,1405,1205,1005,1305,628,81461,0,0,
15040,蒂娜,14,女神特工,friend001,friend001,1,6,240,12.0,140,7.0,560,28.0,420,21.0,20245,400,女神特工,蒂娜身为女神特工，威力+25%,0,奢华晚礼服,装备#30079#，防御+25%,30079,拳皇拳套,装备#30023#，攻击+30%,30023,航海帽,装备#30126#，军力+25%,30126,,,,,,,,,,,,,300,90000,72000,180,0,0,246,123,83,80764,,0,,,,,,,,,,0,army007,125,正义,1,酒且斟下，某去便来！,,,,0,1,20,100,0,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,,,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:2,7:40018:4,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,,,,,,,,,,,8,4,3,5,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,
15041,拳师蒂娜,20,女神特工,friend001,friend001,1,6,420,21.0,240,12.0,900,45.0,520,26.0,20246,400,女神特工,蒂娜I形态身为女神特工，威力+25%,0,奢华晚礼服,装备#30079#，防御+25%,30079,拳皇拳套,装备#30023#，攻击+30%,30023,航海帽,装备#30126#，军力+25%,30126,Ⅲ型红莲核心,装备守护核心#20063#，攻击+25%,20063,,,,,,,,,,300,90000,72000,180,0,0,246,124,84,80765,,0,,,,,,,,,,0,army007,125,正义,1,关羽在此，尔等受死,friend083,,,0,1,20,100,0,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,,,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:4,7:40018:8,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,,,,,,,,,,,8,4,3,5,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,
